fine,Moran's I,P-value,num_cell,sample,region_abb,fullid
ExN-DEGLU-1,0.0021139514591633755,7.494177925894449e-31,626,HZ12M06,BF,HZ12M06_coorect_BF
ExN-CA2,-0.0057151677725260225,0.003947189777303145,87,HZ12M06,BF,HZ12M06_coorect_BF
ExN-DG,-0.01025809510902708,0.21113870255100553,77,HZ12M06,BF,HZ12M06_coorect_BF
ExN-L5/6-NP,-0.018771545042775176,0.3317940458008053,42,HZ12M06,BF,HZ12M06_coorect_BF
ExN-Olf,-0.025006955953102136,0.7665129464693652,38,HZ12M06,BF,HZ12M06_coorect_BF
ExN-CA3,-0.02693573260963416,0.7225796742744746,36,HZ12M06,BF,HZ12M06_coorect_BF
ExN-CA1,-0.07721153621181073,0.6491124186290771,13,HZ12M06,BF,HZ12M06_coorect_BF
ExN-CA3,-0.0007854222414155046,1.6297240755550664e-06,302,HZ12M06,ECT,HZ12M06_coorect_ECT
ExN-Olf,-0.0019104226312060021,0.5031020017235003,457,HZ12M06,ECT,HZ12M06_coorect_ECT
ExN-DG,-0.003168457781322316,0.0008948630423447347,108,HZ12M06,ECT,HZ12M06_coorect_ECT
ExN-L6-CT,-0.0032039074564725453,0.01756415916202562,192,HZ12M06,ECT,HZ12M06_coorect_ECT
ExN-CA2,-0.003937046670881752,0.6363696444196612,233,HZ12M06,ECT,HZ12M06_coorect_ECT
ExN-L2/3-IT,-0.003946003442215193,0.0832201582908018,181,HZ12M06,ECT,HZ12M06_coorect_ECT
ExN-L5-ET,-0.004600122118128624,0.03898938650348178,139,HZ12M06,ECT,HZ12M06_coorect_ECT
ExN-L5-IT,-0.005895483280247929,0.5175216906244424,190,HZ12M06,ECT,HZ12M06_coorect_ECT
ExN-DEGLU-2,-0.008043409115294633,0.26082198985230853,151,HZ12M06,ECT,HZ12M06_coorect_ECT
ExN-CA1,-0.009475866804137312,0.7694513136394869,101,HZ12M06,ECT,HZ12M06_coorect_ECT
ExN-DEGLU-1,-0.010512086464311383,0.7653580938318195,101,HZ12M06,ECT,HZ12M06_coorect_ECT
ExN-L6b,-0.01418528423682016,0.42243845659168555,82,HZ12M06,ECT,HZ12M06_coorect_ECT
ExN-L5/6-NP,-0.015064239798627229,0.5175466897553207,75,HZ12M06,ECT,HZ12M06_coorect_ECT
ExN-L6-IT,-0.016027529141010768,0.32444901170393203,75,HZ12M06,ECT,HZ12M06_coorect_ECT
ExN-L4/5-IT,-0.07592879941305154,0.23279935209590552,17,HZ12M06,ECT,HZ12M06_coorect_ECT
ExN-CA2,0.0019863009071988667,1.3688904726908373e-269,3063,HZ12M06,HPF,HZ12M06_coorect_HPF
ExN-CA1,0.001510427279841424,7.433907488236523e-57,1552,HZ12M06,HPF,HZ12M06_coorect_HPF
ExN-L6b,0.0007172151139585735,1.5329446202154708e-09,198,HZ12M06,HPF,HZ12M06_coorect_HPF
ExN-DG,0.000572367436300646,4.137277502593497e-58,4046,HZ12M06,HPF,HZ12M06_coorect_HPF
ExN-CA3,0.0003624503335278552,4.632963850053658e-17,1627,HZ12M06,HPF,HZ12M06_coorect_HPF
ExN-Olf,6.042141286816697e-05,3.538740438926505e-05,109,HZ12M06,HPF,HZ12M06_coorect_HPF
ExN-DEGLU-2,-0.008360791045452832,0.035579525441785886,72,HZ12M06,HPF,HZ12M06_coorect_HPF
ExN-DEGLU-1,-0.011857792179424424,0.25055273180607174,62,HZ12M06,HPF,HZ12M06_coorect_HPF
ExN-L5/6-NP,-0.03498815987733557,0.9241148110550201,30,HZ12M06,HPF,HZ12M06_coorect_HPF
ExN-L5-IT,-0.05800360851120997,0.2802227363447297,21,HZ12M06,HPF,HZ12M06_coorect_HPF
ExN-L5-ET,-0.05878693178658952,0.7804886245067382,19,HZ12M06,HPF,HZ12M06_coorect_HPF
ExN-L6-IT,-0.060655619045768536,0.12785958543694348,11,HZ12M06,HPF,HZ12M06_coorect_HPF
ExN-L2/3-IT,-0.08379595101957277,0.5906437516009985,12,HZ12M06,HPF,HZ12M06_coorect_HPF
ExN-CA2,-0.0002878655010128088,7.053075081187597e-06,376,HZ12M06,RS,HZ12M06_coorect_RS
ExN-L2/3-IT,-0.0007090403772600824,1.5987448615204624e-05,271,HZ12M06,RS,HZ12M06_coorect_RS
ExN-L5-IT,-0.0007736759553864535,5.145035872085894e-06,306,HZ12M06,RS,HZ12M06_coorect_RS
ExN-L5-ET,-0.0015091831931031056,0.002398987481694796,311,HZ12M06,RS,HZ12M06_coorect_RS
ExN-Olf,-0.0019458631865612163,0.028966285881164747,283,HZ12M06,RS,HZ12M06_coorect_RS
ExN-CA3,-0.0021516895733302618,0.036353063494795675,295,HZ12M06,RS,HZ12M06_coorect_RS
ExN-DEGLU-2,-0.00234238159482706,0.4159397923092073,365,HZ12M06,RS,HZ12M06_coorect_RS
ExN-L5/6-NP,-0.002404523168804266,0.21495703923892762,314,HZ12M06,RS,HZ12M06_coorect_RS
ExN-L6-IT,-0.002709712845476122,0.01326538231442701,151,HZ12M06,RS,HZ12M06_coorect_RS
ExN-DEGLU-1,-0.0030213349817818347,0.4311626827769003,279,HZ12M06,RS,HZ12M06_coorect_RS
ExN-CA1,-0.004169682483690531,0.24337864282681554,182,HZ12M06,RS,HZ12M06_coorect_RS
ExN-L6b,-0.004435810995331649,0.20183043660823474,169,HZ12M06,RS,HZ12M06_coorect_RS
ExN-DG,-0.005163550031128976,0.2934526811058822,147,HZ12M06,RS,HZ12M06_coorect_RS
ExN-L6-CT,-0.006149057485868847,0.8043847017738843,170,HZ12M06,RS,HZ12M06_coorect_RS
ExN-L4/5-IT,-0.014332397795033484,0.18706133064411357,52,HZ12M06,RS,HZ12M06_coorect_RS
ExN-CA2,0.021091600603571892,0.0,939,HZ12M06,TH,HZ12M06_coorect_TH
ExN-DEGLU-2,0.014377105271131984,0.0,1973,HZ12M06,TH,HZ12M06_coorect_TH
ExN-CA3,0.009349948206133924,1.0696180664125084e-62,234,HZ12M06,TH,HZ12M06_coorect_TH
ExN-DG,0.00844518924084048,9.62602109050848e-36,271,HZ12M06,TH,HZ12M06_coorect_TH
ExN-Olf,0.0033212182935495587,4.61285502772898e-13,132,HZ12M06,TH,HZ12M06_coorect_TH
ExN-DEGLU-1,0.0023099858192818508,0.0,6284,HZ12M06,TH,HZ12M06_coorect_TH
ExN-L6b,-8.11725652888698e-05,3.8237113500106615e-08,386,HZ12M06,TH,HZ12M06_coorect_TH
ExN-CA1,-0.00589646811566876,7.990099335239653e-05,61,HZ12M06,TH,HZ12M06_coorect_TH
ExN-L5/6-NP,-0.01438817170462668,0.4011299588129257,59,HZ12M06,TH,HZ12M06_coorect_TH
ExN-L6-CT,-0.015840246278960562,0.0032035672363546885,16,HZ12M06,TH,HZ12M06_coorect_TH
ExN-DEGLU-1,0.0016964042161697558,2.5421238851843657e-70,1680,HZ2M01,BF,HZ2M01_coorect_BF
ExN-DEGLU-2,0.0005382113821840198,1.7542788715728559e-10,681,HZ2M01,BF,HZ2M01_coorect_BF
ExN-L6b,0.02358360900189768,1.800190833144933e-73,136,HZ2M01,PFC,HZ2M01_coorect_PFC
ExN-DG,0.018812724864378537,2.0035217303649496e-19,80,HZ2M01,PFC,HZ2M01_coorect_PFC
ExN-CA1,0.00691472096059288,1.6109630058490383e-24,236,HZ2M01,PFC,HZ2M01_coorect_PFC
ExN-L6-IT,0.005961926033691072,3.445772998620801e-17,215,HZ2M01,PFC,HZ2M01_coorect_PFC
ExN-CA3,0.0056998841865122,3.2109921801545536e-87,571,HZ2M01,PFC,HZ2M01_coorect_PFC
ExN-L6-CT,0.0054124001771054305,0.0,1422,HZ2M01,PFC,HZ2M01_coorect_PFC
ExN-L5-ET,0.0015694512923014197,1.6929672732472468e-87,1690,HZ2M01,PFC,HZ2M01_coorect_PFC
ExN-L5-IT,0.000994135950649921,6.110270363389016e-73,2444,HZ2M01,PFC,HZ2M01_coorect_PFC
ExN-L2/3-IT,0.0007520966841826143,3.069816107720944e-25,1223,HZ2M01,PFC,HZ2M01_coorect_PFC
ExN-L5/6-NP,0.00018121506728025478,3.0831272949117306e-08,322,HZ2M01,PFC,HZ2M01_coorect_PFC
ExN-CA2,-0.0007533381090027809,0.001166665612624655,129,HZ2M01,PFC,HZ2M01_coorect_PFC
ExN-Olf,-0.003830183132752208,0.012742605723365956,134,HZ2M01,PFC,HZ2M01_coorect_PFC
ExN-L4/5-IT,-0.0043369143489958295,0.07947442498479948,129,HZ2M01,PFC,HZ2M01_coorect_PFC
ExN-DEGLU-1,-0.009011861513302521,0.24111689196133945,75,HZ2M01,PFC,HZ2M01_coorect_PFC
ExN-DEGLU-2,-0.05957831025770639,0.27435947458057364,13,HZ2M01,PFC,HZ2M01_coorect_PFC
ExN-CA1,0.018492976561466437,1.1076716639673134e-100,232,HZ2M01,STR,HZ2M01_coorect_STR
ExN-DEGLU-1,0.015898549336836793,5.694226611613428e-297,523,HZ2M01,STR,HZ2M01_coorect_STR
ExN-CA2,0.014305630585954405,4.4137352242968967e-100,292,HZ2M01,STR,HZ2M01_coorect_STR
ExN-L6b,0.011881745855632403,0.0,2547,HZ2M01,STR,HZ2M01_coorect_STR
ExN-CA3,0.00919931976092711,2.5553258304743187e-25,147,HZ2M01,STR,HZ2M01_coorect_STR
ExN-DG,0.007301767180347883,2.2561140135555015e-112,498,HZ2M01,STR,HZ2M01_coorect_STR
ExN-DEGLU-2,0.00019614684267535643,0.0001646070385356256,89,HZ2M01,STR,HZ2M01_coorect_STR
ExN-Olf,-0.008583023809614392,0.0016897007512027633,47,HZ2M01,STR,HZ2M01_coorect_STR
ExN-L5-ET,-0.01266412905068091,0.008286429747898312,25,HZ2M01,STR,HZ2M01_coorect_STR
ExN-L5-IT,-0.05075971407769654,0.012611683855361282,11,HZ2M01,STR,HZ2M01_coorect_STR
ExN-L4/5-IT,-0.058159223046825956,0.1497688673068858,12,HZ2M01,STR,HZ2M01_coorect_STR
ExN-L6-IT,-0.06360907870333311,0.8768575351957644,16,HZ2M01,STR,HZ2M01_coorect_STR
ExN-DEGLU-2,0.014441001339415099,0.0,647,HZ2M02,BF,HZ2M02_coorect_BF
ExN-DEGLU-1,0.006421236248674738,1.5006171625172754e-43,310,HZ2M02,BF,HZ2M02_coorect_BF
ExN-Olf,0.00980907947064678,1.0980767486082768e-100,293,HZ2M02,ECT,HZ2M02_coorect_ECT
ExN-L5-ET,0.004333447454253267,1.9242214684155355e-20,209,HZ2M02,ECT,HZ2M02_coorect_ECT
ExN-L6b,0.002179579950307862,7.017499041806832e-24,326,HZ2M02,ECT,HZ2M02_coorect_ECT
ExN-CA3,-0.0020284340310194244,6.393375863953075e-05,111,HZ2M02,ECT,HZ2M02_coorect_ECT
ExN-L5-IT,-0.003289595438230822,0.008242454592110184,157,HZ2M02,ECT,HZ2M02_coorect_ECT
ExN-L2/3-IT,-0.003797365041530807,0.0003605473042503628,76,HZ2M02,ECT,HZ2M02_coorect_ECT
ExN-L6-CT,-0.005921539650895048,0.037480488337632845,99,HZ2M02,ECT,HZ2M02_coorect_ECT
ExN-L6-IT,-0.006855482245135464,0.007987425589997276,54,HZ2M02,ECT,HZ2M02_coorect_ECT
ExN-CA2,-0.012962382280485706,0.007630128397439078,36,HZ2M02,ECT,HZ2M02_coorect_ECT
ExN-CA1,-0.022168323007625872,0.8829424343786859,45,HZ2M02,ECT,HZ2M02_coorect_ECT
ExN-L5/6-NP,-0.035908545481049076,0.7455880396810334,31,HZ2M02,ECT,HZ2M02_coorect_ECT
ExN-DG,-0.05374913171820312,0.25236475282612536,17,HZ2M02,ECT,HZ2M02_coorect_ECT
ExN-DEGLU-2,-0.0645288016377993,0.8842992370408349,17,HZ2M02,ECT,HZ2M02_coorect_ECT
ExN-L4/5-IT,-0.06775552797156173,0.6841384157792554,17,HZ2M02,ECT,HZ2M02_coorect_ECT
ExN-CA2,0.007079405211354461,2.1336094935944407e-231,1083,HZ2M02,HPF,HZ2M02_coorect_HPF
ExN-DG,0.00437935994763737,0.0,3856,HZ2M02,HPF,HZ2M02_coorect_HPF
ExN-CA3,0.0016080379395629297,5.112072517866125e-68,1714,HZ2M02,HPF,HZ2M02_coorect_HPF
ExN-CA1,0.0009782943748163008,6.750505588145498e-49,2453,HZ2M02,HPF,HZ2M02_coorect_HPF
ExN-L6b,-0.0060072770963550464,0.6048116498942935,185,HZ2M02,HPF,HZ2M02_coorect_HPF
ExN-L6-IT,-0.02547429079022747,0.6034674877403001,35,HZ2M02,HPF,HZ2M02_coorect_HPF
ExN-L5/6-NP,-0.026739003155598625,0.7277135814403908,43,HZ2M02,HPF,HZ2M02_coorect_HPF
ExN-L5-ET,-0.027376000118401956,0.9551158217698222,38,HZ2M02,HPF,HZ2M02_coorect_HPF
ExN-L6-CT,-0.028421005274935355,0.7268199900841499,34,HZ2M02,HPF,HZ2M02_coorect_HPF
ExN-DEGLU-2,-0.08289421484635562,0.30131149042391436,15,HZ2M02,HPF,HZ2M02_coorect_HPF
ExN-L5-IT,0.0038807247902877787,8.312191646008568e-227,1168,HZ2M02,RS,HZ2M02_coorect_RS
ExN-L5-ET,0.002172662184772107,2.2947328816980295e-30,511,HZ2M02,RS,HZ2M02_coorect_RS
ExN-L6-IT,0.0011322157634476844,9.959188413884641e-05,122,HZ2M02,RS,HZ2M02_coorect_RS
ExN-L2/3-IT,0.00022489178849426097,8.696012981949617e-10,355,HZ2M02,RS,HZ2M02_coorect_RS
ExN-L5/6-NP,-0.00015409853338473094,4.041955993422033e-06,372,HZ2M02,RS,HZ2M02_coorect_RS
ExN-L6-CT,-0.0009521248343094999,0.0022236155234912434,508,HZ2M02,RS,HZ2M02_coorect_RS
ExN-L4/5-IT,-0.00533455117826773,0.06273729681567396,128,HZ2M02,RS,HZ2M02_coorect_RS
ExN-L6b,-0.008004265732419226,0.896145831647801,129,HZ2M02,RS,HZ2M02_coorect_RS
ExN-DEGLU-2,-0.0170678955624308,0.18761630980943234,42,HZ2M02,RS,HZ2M02_coorect_RS
ExN-CA3,-0.04158715567024001,0.42410528814629234,28,HZ2M02,RS,HZ2M02_coorect_RS
ExN-CA1,-0.047499258904472014,0.6179588559087018,24,HZ2M02,RS,HZ2M02_coorect_RS
ExN-Olf,-0.05214144281782692,0.6526380810500261,22,HZ2M02,RS,HZ2M02_coorect_RS
ExN-DEGLU-1,-0.0592008049075093,0.5619336895109657,16,HZ2M02,RS,HZ2M02_coorect_RS
ExN-CA2,-0.07520985881054829,0.6983248053646758,15,HZ2M02,RS,HZ2M02_coorect_RS
ExN-DG,0.013695743199021775,1.2261496441309419e-43,174,HZ2M02,TH,HZ2M02_coorect_TH
ExN-CA3,0.002754354656256283,7.440426175496522e-14,166,HZ2M02,TH,HZ2M02_coorect_TH
ExN-DEGLU-2,0.0011526055606793074,1.0347937985078012e-70,2335,HZ2M02,TH,HZ2M02_coorect_TH
ExN-DEGLU-1,0.00110365292631403,0.0,6965,HZ2M02,TH,HZ2M02_coorect_TH
ExN-CA2,-0.004397884045606643,0.005620815960950327,81,HZ2M02,TH,HZ2M02_coorect_TH
ExN-L6b,-0.008725587988742775,0.521149515127662,103,HZ2M02,TH,HZ2M02_coorect_TH
ExN-L5/6-NP,-0.03421296110465696,0.9382394917684881,31,HZ2M02,TH,HZ2M02_coorect_TH
ExN-CA1,-0.07571680800576876,0.6925171311731475,15,HZ2M02,TH,HZ2M02_coorect_TH
ExN-DEGLU-1,0.006442744492052614,0.0,1478,HZ2M03,BF,HZ2M03_coorect_BF
ExN-DEGLU-2,-0.0009087976517514189,0.06921394206240956,675,HZ2M03,BF,HZ2M03_coorect_BF
ExN-DG,-0.06368496805361931,0.10267861885775131,12,HZ2M03,BF,HZ2M03_coorect_BF
ExN-L6-IT,0.002612123051410698,2.550735429962645e-07,129,HZ2M03,PFC,HZ2M03_coorect_PFC
ExN-L6-CT,0.002117004776029146,7.311104136679092e-85,1226,HZ2M03,PFC,HZ2M03_coorect_PFC
ExN-L5-IT,0.0014998109551913083,1.8247700904176052e-117,2154,HZ2M03,PFC,HZ2M03_coorect_PFC
ExN-L2/3-IT,0.0012791316878000543,1.2557173077807316e-25,739,HZ2M03,PFC,HZ2M03_coorect_PFC
ExN-CA3,0.00064282034502148,3.3976034961151393e-10,349,HZ2M03,PFC,HZ2M03_coorect_PFC
ExN-L5-ET,0.0005485733657752274,1.9783533071051725e-18,1163,HZ2M03,PFC,HZ2M03_coorect_PFC
ExN-L5/6-NP,-0.002489429760298093,0.3045285077673926,325,HZ2M03,PFC,HZ2M03_coorect_PFC
ExN-DG,-0.006319189375044277,0.07341275776157845,81,HZ2M03,PFC,HZ2M03_coorect_PFC
ExN-CA1,-0.0066053035774439476,0.08903025496895471,87,HZ2M03,PFC,HZ2M03_coorect_PFC
ExN-Olf,-0.009458140985969287,0.7480819269483904,113,HZ2M03,PFC,HZ2M03_coorect_PFC
ExN-L4/5-IT,-0.01359247723660596,0.08092422335417955,42,HZ2M03,PFC,HZ2M03_coorect_PFC
ExN-L6b,-0.01529574275566499,0.8639091816001618,64,HZ2M03,PFC,HZ2M03_coorect_PFC
ExN-DEGLU-1,-0.016316693396132072,0.5831938714228133,71,HZ2M03,PFC,HZ2M03_coorect_PFC
ExN-CA2,-0.02402628504435322,0.7431636977460103,46,HZ2M03,PFC,HZ2M03_coorect_PFC
ExN-DEGLU-2,-0.05772997422825223,0.6101061756045958,21,HZ2M03,PFC,HZ2M03_coorect_PFC
ExN-CA3,0.006273957112535194,1.2007794643736926e-21,220,HZ2M03,STR,HZ2M03_coorect_STR
ExN-DEGLU-1,0.0039977768285123965,1.0423549521387894e-18,342,HZ2M03,STR,HZ2M03_coorect_STR
ExN-L6b,0.0020042837528735325,1.6628237352048805e-291,3327,HZ2M03,STR,HZ2M03_coorect_STR
ExN-DG,-0.0009580721623173858,0.015147256487093202,464,HZ2M03,STR,HZ2M03_coorect_STR
ExN-Olf,-0.0025043400736762715,0.0006861952017839043,20,HZ2M03,STR,HZ2M03_coorect_STR
ExN-DEGLU-2,-0.004067621937488666,0.02587422552837575,95,HZ2M03,STR,HZ2M03_coorect_STR
ExN-CA1,-0.004591107319306107,0.8186934878697922,233,HZ2M03,STR,HZ2M03_coorect_STR
ExN-CA2,-0.005190151383104901,0.6479200886471987,218,HZ2M03,STR,HZ2M03_coorect_STR
ExN-L6-CT,-0.02942562911181865,0.1613487419388986,28,HZ2M03,STR,HZ2M03_coorect_STR
ExN-L5-ET,-0.032699771615130664,0.524046050885234,27,HZ2M03,STR,HZ2M03_coorect_STR
ExN-L6-IT,-0.10753553748174029,0.5048505650816068,12,HZ2M03,STR,HZ2M03_coorect_STR
ExN-DEGLU-1,0.011012180531830376,1.2848181186212782e-52,212,HZ2M04,BF,HZ2M04_coorect_BF
ExN-DEGLU-2,0.007757547891390108,1.104225413904459e-109,493,HZ2M04,BF,HZ2M04_coorect_BF
ExN-L6b,0.0013116411786605559,3.791105144615687e-16,508,HZ2M04,ECT,HZ2M04_coorect_ECT
ExN-CA1,-3.843308503547343e-05,0.00019318174520706238,33,HZ2M04,ECT,HZ2M04_coorect_ECT
ExN-Olf,-0.0014969479560913352,0.012119306772086263,365,HZ2M04,ECT,HZ2M04_coorect_ECT
ExN-CA3,-0.0020570642963803087,0.0030000063246599195,120,HZ2M04,ECT,HZ2M04_coorect_ECT
ExN-L5-ET,-0.004113125944114042,0.2780104474171914,298,HZ2M04,ECT,HZ2M04_coorect_ECT
ExN-L6-CT,-0.004741921411943696,0.05805129350219996,132,HZ2M04,ECT,HZ2M04_coorect_ECT
ExN-L5-IT,-0.00906079455859691,0.6630226257683125,120,HZ2M04,ECT,HZ2M04_coorect_ECT
ExN-CA2,-0.011577783342455353,0.044400744867494756,49,HZ2M04,ECT,HZ2M04_coorect_ECT
ExN-L6-IT,-0.0124855828044227,0.4002968337699616,64,HZ2M04,ECT,HZ2M04_coorect_ECT
ExN-L2/3-IT,-0.04793599631490555,0.3528143507239295,26,HZ2M04,ECT,HZ2M04_coorect_ECT
ExN-L5/6-NP,-0.05100754097009592,0.700460755489256,22,HZ2M04,ECT,HZ2M04_coorect_ECT
ExN-DG,-0.06116033456542792,0.8161729491290792,18,HZ2M04,ECT,HZ2M04_coorect_ECT
ExN-DG,0.003130129802027676,7.52151467791009e-290,2228,HZ2M04,HPF,HZ2M04_coorect_HPF
ExN-CA2,0.002864471842351826,6.740514946031349e-49,1126,HZ2M04,HPF,HZ2M04_coorect_HPF
ExN-CA3,0.0011352785618803118,6.275073152671011e-33,1376,HZ2M04,HPF,HZ2M04_coorect_HPF
ExN-CA1,0.0006427099460560169,1.4515171684361869e-27,2496,HZ2M04,HPF,HZ2M04_coorect_HPF
ExN-L6b,-0.0025604744889705733,0.13905287008704303,264,HZ2M04,HPF,HZ2M04_coorect_HPF
ExN-L6-IT,-0.013736832859226744,0.899712357184271,71,HZ2M04,HPF,HZ2M04_coorect_HPF
ExN-L5-ET,-0.01855738651066943,0.9418935396527436,54,HZ2M04,HPF,HZ2M04_coorect_HPF
ExN-L6-CT,-0.026459832149526883,0.7292174044738453,41,HZ2M04,HPF,HZ2M04_coorect_HPF
ExN-L5/6-NP,-0.05910347313364853,0.3773591238744054,22,HZ2M04,HPF,HZ2M04_coorect_HPF
ExN-L5-IT,0.005011704664730108,0.0,1144,HZ2M04,RS,HZ2M04_coorect_RS
ExN-L5-ET,0.004262989473970295,1.302746405752239e-60,453,HZ2M04,RS,HZ2M04_coorect_RS
ExN-L5/6-NP,0.0023372732060073227,1.3029645803141873e-27,436,HZ2M04,RS,HZ2M04_coorect_RS
ExN-L2/3-IT,0.001793935971917411,1.5631024789556477e-18,292,HZ2M04,RS,HZ2M04_coorect_RS
ExN-L6-IT,0.0015665608068506252,0.00047306255325858977,88,HZ2M04,RS,HZ2M04_coorect_RS
ExN-L6-CT,0.000988063345356267,8.479468932614834e-19,511,HZ2M04,RS,HZ2M04_coorect_RS
ExN-DEGLU-2,0.00035643040622849445,4.790237213894593e-12,207,HZ2M04,RS,HZ2M04_coorect_RS
ExN-L6b,-0.0013935130637914288,0.0005519929634616467,167,HZ2M04,RS,HZ2M04_coorect_RS
ExN-CA3,-0.0039633209731046596,0.005441899009443642,85,HZ2M04,RS,HZ2M04_coorect_RS
ExN-CA2,-0.0053276236093321135,0.0028957645041715004,67,HZ2M04,RS,HZ2M04_coorect_RS
ExN-L4/5-IT,-0.0091764629650143,0.01798019311970818,57,HZ2M04,RS,HZ2M04_coorect_RS
ExN-DEGLU-1,-0.009978443339302312,0.00040347080682884864,11,HZ2M04,RS,HZ2M04_coorect_RS
ExN-CA1,-0.015632854063441275,0.549643763781855,71,HZ2M04,RS,HZ2M04_coorect_RS
ExN-Olf,-0.03534534102637409,0.5281946227111346,33,HZ2M04,RS,HZ2M04_coorect_RS
ExN-L6b,0.008856268883297587,1.5979548146724564e-16,100,HZ2M04,TH,HZ2M04_coorect_TH
ExN-CA2,0.006921973595520811,1.5152087753998173e-07,56,HZ2M04,TH,HZ2M04_coorect_TH
ExN-DEGLU-2,0.0032372524836305236,0.0,2348,HZ2M04,TH,HZ2M04_coorect_TH
ExN-DEGLU-1,0.0028683981083608475,0.0,7598,HZ2M04,TH,HZ2M04_coorect_TH
ExN-CA3,-0.004460675906785562,0.052069742421464685,115,HZ2M04,TH,HZ2M04_coorect_TH
ExN-DG,-0.05983555086268739,0.19596158743096315,24,HZ2M04,TH,HZ2M04_coorect_TH
ExN-DEGLU-2,-0.0005726628490731848,0.0013051534297031904,581,HZ2M05,BF,HZ2M05_coorect_BF
ExN-DEGLU-1,-0.0006819308156519344,0.4234464812045734,1221,HZ2M05,BF,HZ2M05_coorect_BF
ExN-CA2,-0.08456505771233293,0.5874979953668513,14,HZ2M05,BF,HZ2M05_coorect_BF
ExN-L6-CT,0.00014170654774186734,9.478990781715609e-14,1263,HZ2M05,PFC,HZ2M05_coorect_PFC
ExN-L2/3-IT,-1.915017565960205e-05,2.3176660124557525e-08,774,HZ2M05,PFC,HZ2M05_coorect_PFC
ExN-L5-IT,-0.00013586820234764567,2.2409290458586227e-06,1667,HZ2M05,PFC,HZ2M05_coorect_PFC
ExN-L5-ET,-0.000195014356446326,5.995543833140088e-06,1345,HZ2M05,PFC,HZ2M05_coorect_PFC
ExN-CA3,-0.0012738754979513102,0.6210054418115463,711,HZ2M05,PFC,HZ2M05_coorect_PFC
ExN-L5/6-NP,-0.0021253499622497334,0.29197520686782796,378,HZ2M05,PFC,HZ2M05_coorect_PFC
ExN-L6b,-0.0024470506309742677,0.0027345958492479114,156,HZ2M05,PFC,HZ2M05_coorect_PFC
ExN-L6-IT,-0.0027982680535774316,0.8539662190060984,345,HZ2M05,PFC,HZ2M05_coorect_PFC
ExN-CA1,-0.0034317374496829725,0.47901168192623544,338,HZ2M05,PFC,HZ2M05_coorect_PFC
ExN-DG,-0.003464013120160148,0.7683337318687397,272,HZ2M05,PFC,HZ2M05_coorect_PFC
ExN-Olf,-0.0034833693786329024,0.36921107044231805,244,HZ2M05,PFC,HZ2M05_coorect_PFC
ExN-CA2,-0.0038289517889711147,0.11120481252734789,166,HZ2M05,PFC,HZ2M05_coorect_PFC
ExN-DEGLU-1,-0.006433305938878954,0.7004648533300666,170,HZ2M05,PFC,HZ2M05_coorect_PFC
ExN-L4/5-IT,-0.009369715343431695,0.5517317527132901,122,HZ2M05,PFC,HZ2M05_coorect_PFC
ExN-DEGLU-2,-0.02407240176936977,0.24486958318250496,53,HZ2M05,PFC,HZ2M05_coorect_PFC
ExN-CA2,0.012181342476900446,1.328183872527064e-83,322,HZ2M05,STR,HZ2M05_coorect_STR
ExN-CA1,0.003284283273084694,1.3012075598410184e-13,217,HZ2M05,STR,HZ2M05_coorect_STR
ExN-CA3,0.003127633193292591,2.9799712166447454e-10,135,HZ2M05,STR,HZ2M05_coorect_STR
ExN-DEGLU-1,0.0018244411593632678,6.620648629810104e-16,474,HZ2M05,STR,HZ2M05_coorect_STR
ExN-L6b,0.00020862308527414456,9.2616524197994e-15,2121,HZ2M05,STR,HZ2M05_coorect_STR
ExN-DG,-0.001148473397140866,0.006598323723954176,417,HZ2M05,STR,HZ2M05_coorect_STR
ExN-DEGLU-2,-0.005697824642442589,0.735773735777145,162,HZ2M05,STR,HZ2M05_coorect_STR
ExN-L4/5-IT,-0.07105255333633004,0.9757862996585486,15,HZ2M05,STR,HZ2M05_coorect_STR
ExN-Olf,-0.07864087573654867,0.28340418842456905,16,HZ2M05,STR,HZ2M05_coorect_STR
ExN-DEGLU-2,0.002894570195850663,2.0899381370267855e-73,883,HZ2M06,BF,HZ2M06_coorect_BF
ExN-DEGLU-1,-0.01293352723379941,0.885416670458376,76,HZ2M06,BF,HZ2M06_coorect_BF
ExN-L6b,-0.10329155933287751,0.28668170485537114,14,HZ2M06,BF,HZ2M06_coorect_BF
ExN-CA2,-0.11623909766748293,0.12654387027655964,11,HZ2M06,BF,HZ2M06_coorect_BF
ExN-CA3,-0.11920311983927741,0.15847447105149925,11,HZ2M06,BF,HZ2M06_coorect_BF
ExN-L6-CT,-0.0011439299031659079,2.029983276031157e-06,152,HZ2M06,ECT,HZ2M06_coorect_ECT
ExN-L5-IT,-0.0011917873355335932,0.00013999886840333975,249,HZ2M06,ECT,HZ2M06_coorect_ECT
ExN-L6b,-0.0013632909826428996,0.005054409436682012,334,HZ2M06,ECT,HZ2M06_coorect_ECT
ExN-L5-ET,-0.0018715884752068316,0.01659462442764575,287,HZ2M06,ECT,HZ2M06_coorect_ECT
ExN-Olf,-0.0038801606633154812,0.9583418716419926,261,HZ2M06,ECT,HZ2M06_coorect_ECT
ExN-CA3,-0.009907555749915017,0.7016873431112747,110,HZ2M06,ECT,HZ2M06_coorect_ECT
